timestamp,ID,DLC,D0,D1,D2,D3,D4,D5,D6,D7
35.5300,0,8,255,255,255,255,255,255,255,255
35.5320,0,8,255,255,255,255,255,255,255,255
35.5340,0,8,255,255,255,255,255,255,255,255
35.5360,0,8,255,255,255,255,255,255,255,255
35.5380,0,8,255,255,255,255,255,255,255,255
35.5400,0,8,255,255,255,255,255,255,255,255
35.5420,0,8,255,255,255,255,255,255,255,255
35.5440,0,8,255,255,255,255,255,255,255,255
35.5460,0,8,255,255,255,255,255,255,255,255
35.5480,0,8,255,255,255,255,255,255,255,255
35.5500,0,8,255,255,255,255,255,255,255,255
35.5520,0,8,255,255,255,255,255,255,255,255
35.5540,0,8,255,255,255,255,255,255,255,255
35.5560,0,8,255,255,255,255,255,255,255,255
35.5580,0,8,255,255,255,255,255,255,255,255
35.5600,0,8,255,255,255,255,255,255,255,255
35.5620,0,8,255,255,255,255,255,255,255,255
35.5640,0,8,255,255,255,255,255,255,255,255
35.5660,0,8,255,255,255,255,255,255,255,255
35.5680,0,8,255,255,255,255,255,255,255,255
35.5700,0,8,255,255,255,255,255,255,255,255
35.5720,0,8,255,255,255,255,255,255,255,255
35.5740,0,8,255,255,255,255,255,255,255,255
35.5760,0,8,255,255,255,255,255,255,255,255
35.5780,0,8,255,255,255,255,255,255,255,255
35.5800,0,8,255,255,255,255,255,255,255,255
35.5820,0,8,255,255,255,255,255,255,255,255
35.5840,0,8,255,255,255,255,255,255,255,255
35.5860,0,8,255,255,255,255,255,255,255,255
35.5880,0,8,255,255,255,255,255,255,255,255
35.5900,0,8,255,255,255,255,255,255,255,255
35.5920,0,8,255,255,255,255,255,255,255,255
35.5940,0,8,255,255,255,255,255,255,255,255
35.5960,0,8,255,255,255,255,255,255,255,255
35.5980,0,8,255,255,255,255,255,255,255,255
35.6000,0,8,255,255,255,255,255,255,255,255
35.6020,0,8,255,255,255,255,255,255,255,255
35.6040,0,8,255,255,255,255,255,255,255,255
35.6060,0,8,255,255,255,255,255,255,255,255
35.6080,0,8,255,255,255,255,255,255,255,255
35.6100,0,8,255,255,255,255,255,255,255,255
35.6120,0,8,255,255,255,255,255,255,255,255
35.6140,0,8,255,255,255,255,255,255,255,255
35.6160,0,8,255,255,255,255,255,255,255,255
35.6180,0,8,255,255,255,255,255,255,255,255
35.6200,0,8,255,255,255,255,255,255,255,255
35.6220,0,8,255,255,255,255,255,255,255,255
35.6240,0,8,255,255,255,255,255,255,255,255
35.6260,0,8,255,255,255,255,255,255,255,255
35.6280,0,8,255,255,255,255,255,255,255,255
35.6300,0,8,255,255,255,255,255,255,255,255
35.6320,0,8,255,255,255,255,255,255,255,255
35.6340,0,8,255,255,255,255,255,255,255,255
35.6360,0,8,255,255,255,255,255,255,255,255
35.6380,0,8,255,255,255,255,255,255,255,255
35.6400,0,8,255,255,255,255,255,255,255,255
35.6420,0,8,255,255,255,255,255,255,255,255
35.6440,0,8,255,255,255,255,255,255,255,255
35.6460,0,8,255,255,255,255,255,255,255,255
35.6480,0,8,255,255,255,255,255,255,255,255
35.6500,0,8,255,255,255,255,255,255,255,255
35.6520,0,8,255,255,255,255,255,255,255,255
35.6540,0,8,255,255,255,255,255,255,255,255
35.6560,0,8,255,255,255,255,255,255,255,255
35.6580,0,8,255,255,255,255,255,255,255,255
35.6600,0,8,255,255,255,255,255,255,255,255
35.6620,0,8,255,255,255,255,255,255,255,255
35.6640,0,8,255,255,255,255,255,255,255,255
35.6660,0,8,255,255,255,255,255,255,255,255
35.6680,0,8,255,255,255,255,255,255,255,255
35.6700,0,8,255,255,255,255,255,255,255,255
35.6720,0,8,255,255,255,255,255,255,255,255
35.6740,0,8,255,255,255,255,255,255,255,255
35.6760,0,8,255,255,255,255,255,255,255,255
35.6780,0,8,255,255,255,255,255,255,255,255
35.6800,0,8,255,255,255,255,255,255,255,255
35.6820,0,8,255,255,255,255,255,255,255,255
35.6840,0,8,255,255,255,255,255,255,255,255
35.6860,0,8,255,255,255,255,255,255,255,255
35.6880,0,8,255,255,255,255,255,255,255,255
35.6900,0,8,255,255,255,255,255,255,255,255
35.6920,0,8,255,255,255,255,255,255,255,255
35.6940,0,8,255,255,255,255,255,255,255,255
35.6960,0,8,255,255,255,255,255,255,255,255
35.6980,0,8,255,255,255,255,255,255,255,255
35.7000,0,8,255,255,255,255,255,255,255,255
35.7020,0,8,255,255,255,255,255,255,255,255
35.7040,0,8,255,255,255,255,255,255,255,255
35.7060,0,8,255,255,255,255,255,255,255,255
35.7080,0,8,255,255,255,255,255,255,255,255
35.7100,0,8,255,255,255,255,255,255,255,255
35.7120,0,8,255,255,255,255,255,255,255,255
35.7140,0,8,255,255,255,255,255,255,255,255
35.7160,0,8,255,255,255,255,255,255,255,255
35.7180,0,8,255,255,255,255,255,255,255,255
35.7200,0,8,255,255,255,255,255,255,255,255
35.7220,0,8,255,255,255,255,255,255,255,255
35.7240,0,8,255,255,255,255,255,255,255,255
35.7260,0,8,255,255,255,255,255,255,255,255
35.7280,0,8,255,255,255,255,255,255,255,255
35.7300,0,8,255,255,255,255,255,255,255,255
35.7320,0,8,255,255,255,255,255,255,255,255
35.7340,0,8,255,255,255,255,255,255,255,255
35.7360,0,8,255,255,255,255,255,255,255,255
35.7380,0,8,255,255,255,255,255,255,255,255
35.7400,0,8,255,255,255,255,255,255,255,255
35.7420,0,8,255,255,255,255,255,255,255,255
35.7440,0,8,255,255,255,255,255,255,255,255
35.7460,0,8,255,255,255,255,255,255,255,255
35.7480,0,8,255,255,255,255,255,255,255,255
35.7500,0,8,255,255,255,255,255,255,255,255
35.7520,0,8,255,255,255,255,255,255,255,255
35.7540,0,8,255,255,255,255,255,255,255,255
35.7560,0,8,255,255,255,255,255,255,255,255
35.7580,0,8,255,255,255,255,255,255,255,255
35.7600,0,8,255,255,255,255,255,255,255,255
35.7620,0,8,255,255,255,255,255,255,255,255
35.7640,0,8,255,255,255,255,255,255,255,255
35.7660,0,8,255,255,255,255,255,255,255,255
35.7680,0,8,255,255,255,255,255,255,255,255
35.7700,0,8,255,255,255,255,255,255,255,255
35.7720,0,8,255,255,255,255,255,255,255,255
35.7740,0,8,255,255,255,255,255,255,255,255
35.7760,0,8,255,255,255,255,255,255,255,255
35.7780,0,8,255,255,255,255,255,255,255,255
35.7800,0,8,255,255,255,255,255,255,255,255
35.7820,0,8,255,255,255,255,255,255,255,255
35.7840,0,8,255,255,255,255,255,255,255,255
35.7860,0,8,255,255,255,255,255,255,255,255
35.7880,0,8,255,255,255,255,255,255,255,255
35.7900,0,8,255,255,255,255,255,255,255,255
