timestamp,ID,DLC,D0,D1,D2,D3,D4,D5,D6,D7
2.0670,512,8,253,0,0,0,0,0,0,19
2.0730,256,8,19,0,0,0,0,0,0,39
2.1240,256,8,13,0,0,0,0,0,0,40
2.1700,512,8,110,0,0,0,0,0,0,20
2.1760,256,8,8,0,0,0,0,0,0,41
2.2270,256,8,4,0,0,0,0,0,0,42
2.2730,512,8,51,0,0,0,0,0,0,21
2.2790,256,8,1,0,0,0,0,0,0,43
2.2800,768,8,170,0,0,0,0,0,0,8
2.3310,256,8,0,0,0,0,0,0,0,44
2.3770,512,8,191,0,0,0,0,0,0,22
2.3830,256,8,0,0,0,0,0,0,0,45
2.4340,256,8,1,0,0,0,0,0,0,46
2.4800,512,8,29,0,0,0,0,0,0,23
2.4860,256,8,4,0,0,0,0,0,0,47
2.5320,768,8,170,0,0,0,0,0,0,9
2.5380,256,8,8,0,0,0,0,0,0,48
2.5840,512,8,160,0,0,0,0,0,0,24
2.5900,256,8,13,0,0,0,0,0,0,49
2.6410,256,8,19,0,0,0,0,0,0,50
2.6870,512,8,78,0,0,0,0,0,0,25
2.6930,256,8,27,0,0,0,0,0,0,51
2.7440,256,8,36,0,0,0,0,0,0,52
2.7850,768,8,170,0,0,0,0,0,0,10
2.7910,512,8,249,0,0,0,0,0,0,26
2.7970,256,8,46,0,0,0,0,0,0,53
2.8480,256,8,56,0,0,0,0,0,0,54
2.8940,512,8,220,0,0,0,0,0,0,27
2.9000,256,8,67,0,0,0,0,0,0,55
2.9510,256,8,79,0,0,0,0,0,0,56
2.9970,512,8,132,0,0,0,0,0,0,28
3.0030,256,8,92,0,0,0,0,0,0,57
3.0390,768,8,170,0,0,0,0,0,0,11
3.0550,256,8,104,0,0,0,0,0,0,58
3.1010,512,8,25,0,0,0,0,0,0,29
3.1070,256,8,117,0,0,0,0,0,0,59
3.1580,256,8,130,0,0,0,0,0,0,60
3.2040,512,8,209,0,0,0,0,0,0,30
3.2100,256,8,144,0,0,0,0,0,0,61
3.2610,256,8,156,0,0,0,0,0,0,62
3.2920,768,8,170,0,0,0,0,0,0,12
3.3080,512,8,16,0,0,0,0,0,0,31
3.3140,256,8,169,0,0,0,0,0,0,63
3.3650,256,8,181,0,0,0,0,0,0,64
3.4110,512,8,218,0,0,0,0,0,0,32
3.4170,256,8,193,0,0,0,0,0,0,65
3.4680,256,8,203,0,0,0,0,0,0,66
3.5140,512,8,118,0,0,0,0,0,0,33
3.5200,256,8,214,0,0,0,0,0,0,67
3.5460,768,8,170,0,0,0,0,0,0,13
3.5720,256,8,223,0,0,0,0,0,0,68
3.6180,512,8,209,0,0,0,0,0,0,34
3.6240,256,8,231,0,0,0,0,0,0,69
3.6750,256,8,238,0,0,0,0,0,0,70
3.7210,512,8,238,0,0,0,0,0,0,35
3.7270,256,8,243,0,0,0,0,0,0,71
3.7780,256,8,248,0,0,0,0,0,0,72
3.7990,768,8,170,0,0,0,0,0,0,14
3.8250,512,8,133,0,0,0,0,0,0,36
3.8310,256,8,251,0,0,0,0,0,0,73
3.8820,256,8,253,0,0,0,0,0,0,74
3.9280,512,8,62,0,0,0,0,0,0,37
3.9340,256,8,253,0,0,0,0,0,0,75
3.9850,256,8,253,0,0,0,0,0,0,76
4.0310,512,8,130,0,0,0,0,0,0,38
4.0370,256,8,250,0,0,0,0,0,0,77
4.0530,768,8,170,0,0,0,0,0,0,15
4.0890,256,8,247,0,0,0,0,0,0,78
4.1350,512,8,5,0,0,0,0,0,0,39
4.1410,256,8,242,0,0,0,0,0,0,79
4.1920,256,8,236,0,0,0,0,0,0,80
4.2380,512,8,145,0,0,0,0,0,0,40
4.2440,256,8,229,0,0,0,0,0,0,81
4.2950,256,8,221,0,0,0,0,0,0,82
4.3060,768,8,170,0,0,0,0,0,0,16
4.3420,512,8,79,0,0,0,0,0,0,41
4.3480,256,8,211,0,0,0,0,0,0,83
4.3990,256,8,201,0,0,0,0,0,0,84
4.4450,512,8,206,0,0,0,0,0,0,42
4.4510,256,8,190,0,0,0,0,0,0,85
4.5020,256,8,179,0,0,0,0,0,0,86
4.5480,512,8,27,0,0,0,0,0,0,43
4.5540,256,8,166,0,0,0,0,0,0,87
4.5600,768,8,170,0,0,0,0,0,0,17
4.6060,256,8,154,0,0,0,0,0,0,88
4.6520,512,8,78,0,0,0,0,0,0,44
4.6580,256,8,141,0,0,0,0,0,0,89
4.7090,256,8,128,0,0,0,0,0,0,90
4.7550,512,8,98,0,0,0,0,0,0,45
4.7610,256,8,114,0,0,0,0,0,0,91
4.8120,256,8,102,0,0,0,0,0,0,92
4.8130,768,8,170,0,0,0,0,0,0,18
4.8590,512,8,111,0,0,0,0,0,0,46
4.8650,256,8,89,0,0,0,0,0,0,93
4.9160,256,8,76,0,0,0,0,0,0,94
4.9620,512,8,57,0,0,0,0,0,0,47
4.9680,256,8,65,0,0,0,0,0,0,95
5.0190,256,8,54,0,0,0,0,0,0,96
5.0650,512,8,26,0,0,0,0,0,0,48
5.0660,768,8,170,0,0,0,0,0,0,19
5.0720,256,8,43,0,0,0,0,0,0,97
5.1230,256,8,34,0,0,0,0,0,0,98
5.1690,512,8,205,0,0,0,0,0,0,49
5.1750,256,8,25,0,0,0,0,0,0,99
5.2260,256,8,18,0,0,0,0,0,0,100
5.2720,512,8,106,0,0,0,0,0,0,50
5.2780,256,8,12,0,0,0,0,0,0,101
5.3190,768,8,170,0,0,0,0,0,0,20
5.3300,256,8,7,0,0,0,0,0,0,102
5.3760,512,8,188,0,0,0,0,0,0,51
5.3820,256,8,3,0,0,0,0,0,0,103
5.4330,256,8,1,0,0,0,0,0,0,104
5.4790,512,8,234,0,0,0,0,0,0,52
5.4850,256,8,0,0,0,0,0,0,0,105
5.5360,256,8,0,0,0,0,0,0,0,106
5.5720,768,8,170,0,0,0,0,0,0,21
5.5830,512,8,69,0,0,0,0,0,0,53
5.5890,256,8,2,0,0,0,0,0,0,107
5.6400,256,8,5,0,0,0,0,0,0,108
5.6860,512,8,5,0,0,0,0,0,0,54
5.6920,256,8,9,0,0,0,0,0,0,109
5.7430,256,8,14,0,0,0,0,0,0,110
5.7890,512,8,198,0,0,0,0,0,0,55
5.7950,256,8,21,0,0,0,0,0,0,111
5.8260,768,8,170,0,0,0,0,0,0,22
5.8470,256,8,29,0,0,0,0,0,0,112
5.8930,512,8,2,0,0,0,0,0,0,56
5.8990,256,8,38,0,0,0,0,0,0,113
5.9500,256,8,48,0,0,0,0,0,0,114
5.9960,512,8,125,0,0,0,0,0,0,57
6.0020,256,8,59,0,0,0,0,0,0,115
6.0530,256,8,70,0,0,0,0,0,0,116
6.0790,768,8,170,0,0,0,0,0,0,23
6.1000,512,8,91,0,0,0,0,0,0,58
6.1060,256,8,82,0,0,0,0,0,0,117
6.1570,256,8,95,0,0,0,0,0,0,118
6.2030,512,8,243,0,0,0,0,0,0,59
6.2090,256,8,107,0,0,0,0,0,0,119
6.2600,256,8,120,0,0,0,0,0,0,120
6.3060,512,8,7,0,0,0,0,0,0,60
6.3120,256,8,134,0,0,0,0,0,0,121
6.3330,768,8,170,0,0,0,0,0,0,24
6.3640,256,8,147,0,0,0,0,0,0,122
6.4100,512,8,149,0,0,0,0,0,0,61
6.4160,256,8,160,0,0,0,0,0,0,123
6.4670,256,8,172,0,0,0,0,0,0,124
6.5130,512,8,91,0,0,0,0,0,0,62
6.5190,256,8,184,0,0,0,0,0,0,125
6.5700,256,8,195,0,0,0,0,0,0,126
6.5860,768,8,170,0,0,0,0,0,0,25
6.6170,512,8,168,0,0,0,0,0,0,63
6.6230,256,8,206,0,0,0,0,0,0,127
6.6740,256,8,216,0,0,0,0,0,0,128
6.7200,512,8,23,0,0,0,0,0,0,64
6.7260,256,8,225,0,0,0,0,0,0,129
6.7770,256,8,232,0,0,0,0,0,0,130
6.8230,512,8,24,0,0,0,0,0,0,65
6.8290,256,8,239,0,0,0,0,0,0,131
6.8400,768,8,170,0,0,0,0,0,0,26
6.8810,256,8,245,0,0,0,0,0,0,132
6.9270,512,8,48,0,0,0,0,0,0,66
6.9330,256,8,249,0,0,0,0,0,0,133
6.9840,256,8,252,0,0,0,0,0,0,134
7.0300,512,8,184,0,0,0,0,0,0,67
7.0360,256,8,253,0,0,0,0,0,0,135
7.0870,256,8,253,0,0,0,0,0,0,136
7.0930,768,8,170,0,0,0,0,0,0,27
7.1340,512,8,210,0,0,0,0,0,0,68
7.1400,256,8,252,0,0,0,0,0,0,137
7.1910,256,8,250,0,0,0,0,0,0,138
7.2370,512,8,85,0,0,0,0,0,0,69
7.2430,256,8,246,0,0,0,0,0,0,139
7.2940,256,8,241,0,0,0,0,0,0,140
7.3400,512,8,106,0,0,0,0,0,0,70
7.3460,256,8,235,0,0,0,0,0,0,141
7.3470,768,8,170,0,0,0,0,0,0,28
7.3980,256,8,227,0,0,0,0,0,0,142
7.4440,512,8,21,0,0,0,0,0,0,71
7.4500,256,8,218,0,0,0,0,0,0,143
7.5010,256,8,209,0,0,0,0,0,0,144
7.5470,512,8,63,0,0,0,0,0,0,72
7.5530,256,8,199,0,0,0,0,0,0,145
7.5990,768,8,170,0,0,0,0,0,0,29
7.6050,256,8,187,0,0,0,0,0,0,146
7.6510,512,8,3,0,0,0,0,0,0,73
7.6570,256,8,175,0,0,0,0,0,0,147
7.7080,256,8,163,0,0,0,0,0,0,148
7.7540,512,8,111,0,0,0,0,0,0,74
7.7600,256,8,150,0,0,0,0,0,0,149
7.8110,256,8,138,0,0,0,0,0,0,150
7.8520,768,8,170,0,0,0,0,0,0,30
7.8580,512,8,134,0,0,0,0,0,0,75
7.8640,256,8,124,0,0,0,0,0,0,151
7.9150,256,8,111,0,0,0,0,0,0,152
7.9610,512,8,252,0,0,0,0,0,0,76
7.9670,256,8,98,0,0,0,0,0,0,153
8.0180,256,8,86,0,0,0,0,0,0,154
8.0640,512,8,214,0,0,0,0,0,0,77
8.0700,256,8,74,0,0,0,0,0,0,155
8.1060,768,8,170,0,0,0,0,0,0,31
8.1220,256,8,62,0,0,0,0,0,0,156
8.1680,512,8,3,0,0,0,0,0,0,78
8.1740,256,8,51,0,0,0,0,0,0,157
8.2250,256,8,41,0,0,0,0,0,0,158
8.2710,512,8,120,0,0,0,0,0,0,79
8.2770,256,8,32,0,0,0,0,0,0,159
8.3280,256,8,23,0,0,0,0,0,0,160
8.3590,768,8,170,0,0,0,0,0,0,32
8.3750,512,8,133,0,0,0,0,0,0,80
8.3810,256,8,16,0,0,0,0,0,0,161
8.4320,256,8,10,0,0,0,0,0,0,162
8.4780,512,8,73,0,0,0,0,0,0,81
8.4840,256,8,6,0,0,0,0,0,0,163
8.5350,256,8,2,0,0,0,0,0,0,164
8.5810,512,8,180,0,0,0,0,0,0,82
8.5870,256,8,0,0,0,0,0,0,0,165
8.6130,768,8,170,0,0,0,0,0,0,33
8.6390,256,8,0,0,0,0,0,0,0,166
8.6850,512,8,114,0,0,0,0,0,0,83
8.6910,256,8,0,0,0,0,0,0,0,167
8.7420,256,8,2,0,0,0,0,0,0,168
8.7880,512,8,234,0,0,0,0,0,0,84
8.7940,256,8,5,0,0,0,0,0,0,169
9.3450,256,8,106,0,0,0,0,0,0,170
9.3460,512,8,61,0,0,0,0,0,0,85
9.3470,768,8,170,0,0,0,0,0,0,34
9.3980,256,8,119,0,0,0,0,0,0,171
9.4490,256,8,132,0,0,0,0,0,0,172
9.4500,512,8,202,0,0,0,0,0,0,86
9.5010,256,8,146,0,0,0,0,0,0,173
9.5520,256,8,158,0,0,0,0,0,0,174
9.5530,512,8,115,0,0,0,0,0,0,87
9.5990,768,8,170,0,0,0,0,0,0,35
9.6050,256,8,171,0,0,0,0,0,0,175
9.6560,256,8,183,0,0,0,0,0,0,176
9.6570,512,8,109,0,0,0,0,0,0,88
9.7080,256,8,194,0,0,0,0,0,0,177
9.7590,256,8,205,0,0,0,0,0,0,178
9.7600,512,8,206,0,0,0,0,0,0,89
9.8110,256,8,215,0,0,0,0,0,0,179
9.8520,768,8,170,0,0,0,0,0,0,36
9.8630,256,8,224,0,0,0,0,0,0,180
9.8640,512,8,120,0,0,0,0,0,0,90
9.9150,256,8,232,0,0,0,0,0,0,181
9.9660,256,8,239,0,0,0,0,0,0,182
9.9670,512,8,129,0,0,0,0,0,0,91
10.0180,256,8,244,0,0,0,0,0,0,183
10.0690,256,8,248,0,0,0,0,0,0,184
10.0700,512,8,105,0,0,0,0,0,0,92
10.1060,768,8,170,0,0,0,0,0,0,37
10.1220,256,8,251,0,0,0,0,0,0,185
10.1730,256,8,253,0,0,0,0,0,0,186
10.1740,512,8,56,0,0,0,0,0,0,93
10.2250,256,8,253,0,0,0,0,0,0,187
10.2760,256,8,252,0,0,0,0,0,0,188
10.2770,512,8,34,0,0,0,0,0,0,94
10.3280,256,8,250,0,0,0,0,0,0,189
10.3590,768,8,170,0,0,0,0,0,0,38
10.3800,256,8,246,0,0,0,0,0,0,190
10.3810,512,8,81,0,0,0,0,0,0,95
10.4320,256,8,241,0,0,0,0,0,0,191
10.4830,256,8,235,0,0,0,0,0,0,192
10.4840,512,8,154,0,0,0,0,0,0,96
10.5350,256,8,228,0,0,0,0,0,0,193
10.5860,256,8,219,0,0,0,0,0,0,194
10.5870,512,8,57,0,0,0,0,0,0,97
10.6130,768,8,170,0,0,0,0,0,0,39
10.6390,256,8,210,0,0,0,0,0,0,195
10.6900,256,8,200,0,0,0,0,0,0,196
10.6910,512,8,68,0,0,0,0,0,0,98
10.7420,256,8,188,0,0,0,0,0,0,197
10.7930,256,8,177,0,0,0,0,0,0,198
10.7940,512,8,181,0,0,0,0,0,0,99
10.8450,256,8,164,0,0,0,0,0,0,199
10.8660,768,8,170,0,0,0,0,0,0,40
10.8970,256,8,152,0,0,0,0,0,0,200
10.8980,512,8,67,0,0,0,0,0,0,100
10.9490,256,8,139,0,0,0,0,0,0,201
11.0000,256,8,126,0,0,0,0,0,0,202
11.0010,512,8,65,0,0,0,0,0,0,101
11.0520,256,8,112,0,0,0,0,0,0,203
11.1030,256,8,100,0,0,0,0,0,0,204
11.1040,512,8,224,0,0,0,0,0,0,102
11.1200,768,8,170,0,0,0,0,0,0,41
11.1560,256,8,87,0,0,0,0,0,0,205
11.2070,256,8,75,0,0,0,0,0,0,206
11.2080,512,8,238,0,0,0,0,0,0,103
11.2590,256,8,63,0,0,0,0,0,0,207
11.3100,256,8,52,0,0,0,0,0,0,208
11.3110,512,8,214,0,0,0,0,0,0,104
11.3620,256,8,42,0,0,0,0,0,0,209
11.3730,768,8,170,0,0,0,0,0,0,42
11.4140,256,8,32,0,0,0,0,0,0,210
11.4150,512,8,204,0,0,0,0,0,0,105
11.4660,256,8,24,0,0,0,0,0,0,211
11.5170,256,8,17,0,0,0,0,0,0,212
11.5180,512,8,83,0,0,0,0,0,0,106
11.5690,256,8,11,0,0,0,0,0,0,213
11.6200,256,8,6,0,0,0,0,0,0,214
11.6210,512,8,79,0,0,0,0,0,0,107
11.6270,768,8,170,0,0,0,0,0,0,43
11.6730,256,8,3,0,0,0,0,0,0,215
11.7240,256,8,0,0,0,0,0,0,0,216
11.7250,512,8,40,0,0,0,0,0,0,108
11.7760,256,8,0,0,0,0,0,0,0,217
11.8270,256,8,0,0,0,0,0,0,0,218
11.8280,512,8,22,0,0,0,0,0,0,109
11.8790,256,8,2,0,0,0,0,0,0,219
11.8800,768,8,170,0,0,0,0,0,0,44
11.9310,256,8,5,0,0,0,0,0,0,220
11.9320,512,8,195,0,0,0,0,0,0,110
11.9830,256,8,10,0,0,0,0,0,0,221
12.0340,256,8,15,0,0,0,0,0,0,222
12.0350,512,8,99,0,0,0,0,0,0,111
12.0860,256,8,22,0,0,0,0,0,0,223
12.1320,768,8,170,0,0,0,0,0,0,45
12.1380,256,8,30,0,0,0,0,0,0,224
12.1390,512,8,160,0,0,0,0,0,0,112
12.1900,256,8,39,0,0,0,0,0,0,225
12.2410,256,8,49,0,0,0,0,0,0,226
12.2420,512,8,28,0,0,0,0,0,0,113
12.2930,256,8,60,0,0,0,0,0,0,227
12.3440,256,8,72,0,0,0,0,0,0,228
12.3450,512,8,11,0,0,0,0,0,0,114
12.3860,768,8,170,0,0,0,0,0,0,46
12.3970,256,8,84,0,0,0,0,0,0,229
12.4480,256,8,96,0,0,0,0,0,0,230
12.4490,512,8,41,0,0,0,0,0,0,115
12.5000,256,8,109,0,0,0,0,0,0,231
12.5510,256,8,122,0,0,0,0,0,0,232
12.5520,512,8,228,0,0,0,0,0,0,116
12.6030,256,8,136,0,0,0,0,0,0,233
12.6390,768,8,170,0,0,0,0,0,0,47
12.6550,256,8,149,0,0,0,0,0,0,234
12.6560,512,8,196,0,0,0,0,0,0,117
12.7070,256,8,162,0,0,0,0,0,0,235
12.7580,256,8,174,0,0,0,0,0,0,236
12.7590,512,8,29,0,0,0,0,0,0,118
12.8100,256,8,186,0,0,0,0,0,0,237
12.8610,256,8,197,0,0,0,0,0,0,238
12.8620,512,8,210,0,0,0,0,0,0,119
12.8930,768,8,170,0,0,0,0,0,0,48
12.9140,256,8,208,0,0,0,0,0,0,239
12.9650,256,8,217,0,0,0,0,0,0,240
12.9660,512,8,4,0,0,0,0,0,0,120
13.0170,256,8,226,0,0,0,0,0,0,241
13.0680,256,8,233,0,0,0,0,0,0,242
13.0690,512,8,120,0,0,0,0,0,0,121
13.1200,256,8,240,0,0,0,0,0,0,243
13.1460,768,8,170,0,0,0,0,0,0,49
13.1720,256,8,245,0,0,0,0,0,0,244
13.1730,512,8,19,0,0,0,0,0,0,122
13.2240,256,8,249,0,0,0,0,0,0,245
13.2750,256,8,252,0,0,0,0,0,0,246
13.2760,512,8,19,0,0,0,0,0,0,123
13.3270,256,8,253,0,0,0,0,0,0,247
13.3780,256,8,253,0,0,0,0,0,0,248
13.3790,512,8,250,0,0,0,0,0,0,124
13.4000,768,8,170,0,0,0,0,0,0,50
13.4310,256,8,252,0,0,0,0,0,0,249
13.4820,256,8,249,0,0,0,0,0,0,250
13.4830,512,8,150,0,0,0,0,0,0,125
13.5340,256,8,245,0,0,0,0,0,0,251
13.5850,256,8,240,0,0,0,0,0,0,252
13.5860,512,8,61,0,0,0,0,0,0,126
13.6370,256,8,234,0,0,0,0,0,0,253
13.6530,768,8,170,0,0,0,0,0,0,51
13.6890,256,8,226,0,0,0,0,0,0,254
13.6900,512,8,40,0,0,0,0,0,0,127
13.7410,256,8,217,0,0,0,0,0,0,255
13.7920,256,8,208,0,0,0,0,0,0,0
13.7930,512,8,89,0,0,0,0,0,0,128
13.8440,256,8,197,0,0,0,0,0,0,1
13.8950,256,8,186,0,0,0,0,0,0,2
13.8960,512,8,110,0,0,0,0,0,0,129
13.9070,768,8,170,0,0,0,0,0,0,52
13.9480,256,8,174,0,0,0,0,0,0,3
13.9990,256,8,161,0,0,0,0,0,0,4
14.0000,512,8,107,0,0,0,0,0,0,130
14.0510,256,8,149,0,0,0,0,0,0,5
14.1020,256,8,136,0,0,0,0,0,0,6
14.1030,512,8,31,0,0,0,0,0,0,131
14.1540,256,8,122,0,0,0,0,0,0,7
14.1600,768,8,170,0,0,0,0,0,0,53
14.2060,256,8,109,0,0,0,0,0,0,8
14.2070,512,8,214,0,0,0,0,0,0,132
14.2580,256,8,96,0,0,0,0,0,0,9
14.3090,256,8,84,0,0,0,0,0,0,10
14.3100,512,8,252,0,0,0,0,0,0,133
14.3610,256,8,72,0,0,0,0,0,0,11
14.4120,256,8,60,0,0,0,0,0,0,12
14.4130,512,8,19,0,0,0,0,0,0,134
14.4140,768,8,170,0,0,0,0,0,0,54
14.4650,256,8,49,0,0,0,0,0,0,13
14.5160,256,8,39,0,0,0,0,0,0,14
14.5170,512,8,173,0,0,0,0,0,0,135
14.5680,256,8,30,0,0,0,0,0,0,15
14.6190,256,8,22,0,0,0,0,0,0,16
14.6200,512,8,23,0,0,0,0,0,0,136
14.6660,768,8,170,0,0,0,0,0,0,55
14.6720,256,8,15,0,0,0,0,0,0,17
14.7230,256,8,10,0,0,0,0,0,0,18
14.7240,512,8,156,0,0,0,0,0,0,137
14.7750,256,8,5,0,0,0,0,0,0,19
14.8260,256,8,2,0,0,0,0,0,0,20
14.8270,512,8,24,0,0,0,0,0,0,138
14.8780,256,8,0,0,0,0,0,0,0,21
14.9190,768,8,170,0,0,0,0,0,0,56
14.9300,256,8,0,0,0,0,0,0,0,22
14.9310,512,8,113,0,0,0,0,0,0,139
14.9820,256,8,0,0,0,0,0,0,0,23
15.0330,256,8,3,0,0,0,0,0,0,24
15.0340,512,8,213,0,0,0,0,0,0,140
15.0850,256,8,6,0,0,0,0,0,0,25
15.1360,256,8,11,0,0,0,0,0,0,26
15.1370,512,8,99,0,0,0,0,0,0,141
15.1730,768,8,170,0,0,0,0,0,0,57
15.1890,256,8,17,0,0,0,0,0,0,27
15.2400,256,8,24,0,0,0,0,0,0,28
15.2410,512,8,194,0,0,0,0,0,0,142
15.2920,256,8,32,0,0,0,0,0,0,29
15.3430,256,8,42,0,0,0,0,0,0,30
15.3440,512,8,244,0,0,0,0,0,0,143
15.3950,256,8,52,0,0,0,0,0,0,31
15.4260,768,8,170,0,0,0,0,0,0,58
15.4470,256,8,63,0,0,0,0,0,0,32
15.4480,512,8,226,0,0,0,0,0,0,144
15.4990,256,8,75,0,0,0,0,0,0,33
15.5500,256,8,87,0,0,0,0,0,0,34
15.5510,512,8,33,0,0,0,0,0,0,145
15.6020,256,8,100,0,0,0,0,0,0,35
15.6530,256,8,112,0,0,0,0,0,0,36
15.6540,512,8,18,0,0,0,0,0,0,146
15.6800,768,8,170,0,0,0,0,0,0,59
15.7060,256,8,126,0,0,0,0,0,0,37
15.7570,256,8,139,0,0,0,0,0,0,38
15.7580,512,8,129,0,0,0,0,0,0,147
15.8090,256,8,152,0,0,0,0,0,0,39
15.8600,256,8,164,0,0,0,0,0,0,40
15.8610,512,8,80,0,0,0,0,0,0,148
15.9120,256,8,177,0,0,0,0,0,0,41
15.9330,768,8,170,0,0,0,0,0,0,60
15.9640,256,8,189,0,0,0,0,0,0,42
15.9650,512,8,208,0,0,0,0,0,0,149
16.0160,256,8,200,0,0,0,0,0,0,43
16.0670,256,8,210,0,0,0,0,0,0,44
16.0680,512,8,138,0,0,0,0,0,0,150
16.1190,256,8,219,0,0,0,0,0,0,45
16.1700,256,8,228,0,0,0,0,0,0,46
16.1710,512,8,43,0,0,0,0,0,0,151
16.1870,768,8,170,0,0,0,0,0,0,61
16.2230,256,8,235,0,0,0,0,0,0,47
16.2740,256,8,241,0,0,0,0,0,0,48
16.2750,512,8,1,0,0,0,0,0,0,152
16.3260,256,8,246,0,0,0,0,0,0,49
16.3770,256,8,250,0,0,0,0,0,0,50
16.3780,512,8,149,0,0,0,0,0,0,153
16.4290,256,8,252,0,0,0,0,0,0,51
16.4400,768,8,170,0,0,0,0,0,0,62
16.4810,256,8,253,0,0,0,0,0,0,52
16.4820,512,8,243,0,0,0,0,0,0,154
16.5330,256,8,253,0,0,0,0,0,0,53
16.5840,256,8,251,0,0,0,0,0,0,54
16.5850,512,8,203,0,0,0,0,0,0,155
16.6360,256,8,248,0,0,0,0,0,0,55
16.6870,256,8,244,0,0,0,0,0,0,56
16.6880,512,8,162,0,0,0,0,0,0,156
16.6940,768,8,170,0,0,0,0,0,0,63
16.7400,256,8,238,0,0,0,0,0,0,57
16.7910,256,8,232,0,0,0,0,0,0,58
16.7920,512,8,16,0,0,0,0,0,0,157
16.8430,256,8,224,0,0,0,0,0,0,59
16.8940,256,8,215,0,0,0,0,0,0,60
16.8950,512,8,137,0,0,0,0,0,0,158
16.9460,256,8,205,0,0,0,0,0,0,61
16.9470,768,8,170,0,0,0,0,0,0,64
16.9980,256,8,194,0,0,0,0,0,0,62
16.9990,512,8,62,0,0,0,0,0,0,159
17.0500,256,8,183,0,0,0,0,0,0,63
17.5710,256,8,57,0,0,0,0,0,0,64
17.5720,512,8,250,0,0,0,0,0,0,160
17.5730,768,8,170,0,0,0,0,0,0,65
17.6240,256,8,46,0,0,0,0,0,0,65
17.6750,256,8,36,0,0,0,0,0,0,66
17.6760,512,8,0,0,0,0,0,0,0,161
17.7270,256,8,27,0,0,0,0,0,0,67
17.7780,256,8,20,0,0,0,0,0,0,68
17.7790,512,8,245,0,0,0,0,0,0,162
17.8250,768,8,170,0,0,0,0,0,0,66
17.8310,256,8,13,0,0,0,0,0,0,69
17.8820,256,8,8,0,0,0,0,0,0,70
